2015-01-05;0,187247
2015-01-14;0,213159
2015-03-10;0,296463
2015-04-20;0,637953
2015-05-06;0,803069
2015-05-22;0,831533
2015-06-07;0,707779
2015-06-22;0,320279
2015-06-30;0,319103
2015-07-09;0,304515
