2015-03-09;10,8
2015-03-25;10,8
2015-03-28;10,8
2015-03-30;10,8
2015-04-03;10,8
2015-04-08;10,8
2015-04-15;10,8
2015-04-17;10,8
2015-04-25;10,8
2015-04-30;10,8
2015-05-04;10,8
2015-05-08;10,8
2015-05-11;14
2015-05-14;14
2015-05-16;18
2015-05-20;18
2015-05-22;18
2015-05-24;21
2015-05-30;21
2015-06-02;14
2015-06-05;10,8
2015-06-08;10,8
