09/03/2015;10,8
25/03/2015;10,8
28/03/2015;10,8
30/03/2015;10,8
03/04/2015;10,8
08/04/2015;10,8
15/04/2015;10,8
17/04/2015;10,8
25/04/2015;10,8
30/04/2015;10,8
04/05/2015;10,8
08/05/2015;10,8
11/05/2015;14
14/05/2015;14
16/05/2015;18
20/05/2015;18
22/05/2015;18
24/05/2015;21
30/05/2015;21
02/06/2015;14
05/06/2015;10,8
08/06/2015;10,8
