05/01/2015;0,187247
14/01/2015;0,213159
10/03/2015;0,296463
20/04/2015;0,637953
06/05/2015;0,803069
22/05/2015;0,831533
07/06/2015;0,707779
22/06/2015;0,320279
30/06/2015;0,319103
09/07/2015;0,304515
