26/01/2015;Inicial;26;11,19;2,99;7,14;1,9;1,15;8,03;58,31;0;0;0,15;0,158333;0,15;1,2;1,18;0;0,301667;1;0,698333;20;10,555701;9;0,1288;0,1322;0;10,7734;0,2822;0,324502;0,155;0,55;21,7;11,935;0;;0;1;0,2822;0,3245;11,057;1,91975;0;0;;;;;;;
27/01/2015;Inicial;27;11,9;2,97;7,43;3,3;1,03;3,99;68,26;0;0;0,15;0,1625;0,15;1,2;1,18;0;0,3125;1;0,6875;20;10,773365;9;0,1258;0,13;0;10,9687;0,28;0,289288;0,1625;0,55;22,75;12,5125;0;;0;1;0,28;0,2893;11,3463;2,209038;0;0;;;;;;;
28/01/2015;Inicial;28;13,34;4,9;9,14;4,9;1,2;12,75;64,49;0;0;0,15;0,166667;0,15;1,2;1,22;0;0,323333;1;0,676667;20;10,968694;9;0,1232;0,1313;0;11,2015;0,2813;0,337537;0,17;0,55;23,8;13,09;0;;0;1;0,2813;0,3375;11,6838;2,546575;0;0;;;;;;;
29/01/2015;Inicial;29;14,76;4,65;9,78;1,2;1,2;6,86;59,43;0;0;0,15;0,170833;0,15;1,2;1,16;0;0,334167;1;0,665833;20;11,201507;9;0,12;0,1214;0;11,4203;0,2714;0,325706;0,1775;0,55;24,85;13,6675;0;;0;1;0,2714;0,3257;12,0095;2,872281;0;0;;;;;;;
30/01/2015;Inicial;30;13,98;5,03;9,82;1,5;1,73;7,94;57,89;0;0;0,15;0,175;0,15;1,2;1,17;0;0,345;1;0,655;20;11,42034;9;0,117;0,1193;0;11,736;0,2693;0,466744;0,185;0,55;25,9;14,245;0;;0;1;0,2693;0,4667;12,4763;3,339024;0;0;;;;;;;
31/01/2015;Inicial;31;14,23;4,56;8,85;1,5;1,57;11,34;61,25;0;0;0,15;0,179167;0,15;1,2;1,16;0;0,355833;1;0,644167;20;11,735978;9;0,1127;0,1142;0;12,0138;0,2642;0,413933;0,1925;0,55;26,95;14,8225;0;;0;1;0,2642;0,4139;12,8902;0;0;0;;;;;;;
01/02/2015;Inicial;32;13,56;4,92;9,29;2,7;1,4;8,15;60,63;0;0;0,15;0,183333;0,15;1,2;1,19;0;0,366667;1;0,633333;20;12,013752;9;0,1089;0,1127;0;12,2629;0,2627;0,367812;0,2;0,55;28;15,4;0;;0;1;0,2627;0,3678;13,258;0,367812;0;0;;;;;;;
02/02/2015;Inicial;33;13,81;3,01;8,13;4,1;1,47;12,56;49,99;0;0;0,15;0,1875;0,15;1,2;1,23;0;0,3775;1;0,6225;20;12,262929;9;0,1055;0,1137;0;12,5309;0,2637;0,386792;0,2075;0,55;29,05;15,9775;0;;0;1;0,2637;0,3868;13,6448;0,754603;0;0;;;;;;;
03/02/2015;Inicial;34;14,67;0,95;7,75;3,9;1,47;14,13;48,01;0;0;0,15;0,191667;0,15;1,2;1,23;0;0,388333;1;0,611667;20;12,530867;9;0,1019;0,1098;0;12,7941;0,2598;0,381038;0,215;0,55;30,1;16,555;0;;0;1;0,2598;0,381;14,0259;1,135641;0;0;;;;;;;
04/02/2015;Inicial;35;12,74;2,31;7,45;2,3;1,2;3,93;50,37;0;0;0,15;0,195833;0,15;1,2;1,2;0;0,399167;1;0,600833;20;12,794144;9;0,0983;0,1028;0;12,9994;0,2528;0,303317;0,2225;0,55;31,15;17,1325;0;;0;1;0,2528;0,3033;14,3292;1,438958;0;0;;;;;;;
05/02/2015;Inicial;36;7,44;0,92;3,96;1,1;1,05;10,27;67,39;0;0;0,15;0,2;0,15;1,2;1,14;0;0,41;1;0,59;20;12,999388;9;0,0955;0,0949;0;13,1683;0,2449;0,257163;0,23;0,55;32,2;17,71;0;;0;1;0,2449;0,2572;14,5863;1,696121;0;0;;;;;;;
06/02/2015;Inicial;37;7,51;1,02;4,46;2,7;1,1;2,85;60,28;0;0;0,15;0,204167;0,15;1,2;1,19;0;0,420833;1;0,579167;20;13,168307;9;0,0932;0,0964;0;13,3515;0,2464;0,271084;0,2375;0,55;33,25;18,2875;0;;0;1;0,2464;0,2711;14,8574;1,967205;0;0;;;;;;;
07/02/2015;Inicial;38;9,38;-0,19;4,42;2;1,1;14,51;55,63;0;0;0,15;0,208333;0,15;1,2;1,18;0;0,431667;1;0,568333;20;13,351474;9;0,0907;0,0935;0;13,5324;0,2435;0,267808;0,245;0,55;34,3;18,865;0;;0;1;0,2435;0,2678;15,1252;2,235013;0;0;;;;;;;
08/02/2015;Inicial;39;9,86;-1,59;4,04;2;1,2;15,04;50,33;0;0;0,15;0,2125;0,15;1,2;1,19;0;0,4425;1;0,5575;20;13,532369;9;0,0882;0,0918;0;13,7299;0,2418;0,290106;0,2525;0,55;35,35;19,4425;0;;0;1;0,2418;0,2901;15,4153;2,525119;0;0;;;;;;;
09/02/2015;Inicial;40;11,28;-2,39;4,64;2,8;1,4;14,6;45,92;0;0;0,15;0,216667;0,15;1,2;1,21;0;0,453333;1;0,546667;20;13,729869;9;0,0855;0,0909;0;13,9626;0,2409;0,337229;0,26;0,55;36,4;20,02;0;;0;1;0,2409;0,3372;15,7526;2,862349;0;0;;;;;;;
10/02/2015;Inicial;41;12,42;1,6;6,74;4,2;1,7;11,34;49,25;0;0;0,15;0,220833;0,15;1,2;1,23;0;0,464167;1;0,535833;20;13,962605;9;0,0823;0,0891;0;14,2453;0,2391;0,406498;0,2675;0,55;37,45;20,5975;0;;0;1;0,2391;0,4065;16,1591;0;0;0;;;;;;;
11/02/2015;Inicial;42;16,47;2,96;9,56;3,4;1,85;14,06;50,69;0;0;0,15;0,225;0,15;1,2;1,22;0;0,475;1;0,525;20;14,245339;9;0,0785;0,0836;0;14,5399;0,2336;0,432153;0,275;0,55;38,5;21,175;0;;0;1;0,2336;0,4322;16,5912;0,432153;0;0;;;;;;;
12/02/2015;Inicial;43;11,6;4;8,6;2,8;1,2;2,55;61,75;0;0;0,15;0,229167;0,15;1,2;1,18;0;0,485833;1;0,514167;20;14,539916;9;0,0745;0,077;0;14,7196;0,227;0,272368;0,2825;0,55;39,55;21,7525;0;;0;1;0,227;0,2724;16,8636;0,704521;0;0;;;;;;;
13/02/2015;Inicial;44;12,79;0,96;7,18;2,8;1,8;14,78;48,16;0;0;0,15;0,233333;0,15;1,2;1,21;0;0,496667;1;0,503333;20;14,719561;9;0,072;0,0763;0;14,9923;0,2263;0,407258;0,29;0,55;40,6;22,33;0;;0;1;0,2263;0,4073;17,2708;1,111778;0;0;;;;;;;
14/02/2015;Inicial;45;13,75;3,74;8,8;4,1;1,6;6,75;53,74;0;0;0,15;0,2375;0,15;1,2;1,22;0;0,5075;1;0,4925;20;14,992258;9;0,0683;0,0733;0;15,2303;0,2233;0,357226;0,2975;0,55;41,65;22,9075;0;;0;1;0,2233;0,3572;17,6281;1,469005;0;0;;;;;;;
15/02/2015;Inicial;46;16,56;3,42;10,06;2,4;1,8;14,84;51,84;0;0;0,15;0,241667;0,15;1,1;1,09;7,6;0,518333;1;0,481667;20;8,770282;9;0,065;0,0614;0;8,9999;0,2114;0,380597;0,305;0,55;42,7;23,485;6,46;7,6;0;1;0,2114;0,3806;11,5487;1,849602;7,6;0;;;;;;;
16/02/2015;Inicial;47;17,58;2,05;9,07;1;1,3;11,12;50,04;0;0;0,15;0,245833;0,15;1,1;1,07;0;0,529167;1;0,470833;20;8,999895;9;1;0,5045;0;10,393;0,6545;0,85091;0,3125;0,55;43,75;24,0625;0;;0;1;0,6545;0,8509;12,3996;2,700512;7,6;0;;;;;;;
17/02/2015;Inicial;48;16,45;3,25;9,57;2,2;1,8;13,63;50,31;0;0;0,15;0,25;0,15;1,15;1,14;0;0,54;1;0,46;20;10,392978;9;0,131;0,1302;0;10,9024;0,2802;0,504329;0,32;0,55;44,8;24,64;0;;0;1;0,2802;0,5043;12,9039;3,204841;7,6;0;;;;;;;
18/02/2015;Inicial;49;13,05;3,75;8,6;1,1;1,25;11,58;56,68;0;0;0,15;0,254167;0,15;1,15;1,11;0;0,550833;1;0,449167;20;10,902389;9;0,1241;0,1192;0;11,234;0,2692;0,336457;0,3275;0,55;45,85;25,2175;0;;0;1;0,2692;0,3365;13,2404;3,541298;7,6;0;;;;;;;
19/02/2015;Inicial;50;14,56;1,84;7,85;1,1;1,6;16,7;42,76;0;0;0,15;0,258333;0,15;1,2;1,19;0;0,561667;1;0,438333;20;11,234019;9;0,1195;0,124;0;11,6865;0,274;0,438342;0,335;0,55;46,9;25,795;0;;0;1;0,274;0,4383;13,6787;3,97964;7,6;0;;;;;;;
20/02/2015;Inicial;51;15,91;2,52;9,09;3,4;2,5;14,91;41,76;0;0;0,15;0,2625;0,15;1,2;1,23;0;0,5725;1;0,4275;20;11,68651;9;0,1134;0,1228;0;12,4046;0,2728;0,681998;0,3425;0,55;47,95;26,3725;0;;0;1;0,2728;0,682;14,3607;0;7,6;0;;;;;;;
21/02/2015;Inicial;52;14,18;0,4;7,19;3,1;2,4;13,91;28,95;0;0;0,15;0,266667;0,15;1,1;1,15;6,3;0,583333;1;0,416667;20;7,049633;9;0,1036;0,1038;0;7,6476;0,2538;0,60916;0,35;0,55;49;26,95;5,355;6,3;0;1;0,2538;0,6092;9,6149;0,60916;13,9;0;;;;;;;
22/02/2015;Inicial;53;14,59;-2,77;5,74;3,2;2,5;17,69;25,16;0;0;0,15;0,270833;0,15;1,1;1,16;0;0,594167;1;0,405833;20;7,647617;9;1;0,4715;0;10,5524;0,6215;1,553851;0,35;0,55;49;26,95;0;;0;1;0,6215;1,5539;11,1687;2,163011;13,9;0;;;;;;;
23/02/2015;Inicial;54;13,51;-3,39;4,81;0,9;1,6;18,14;21,99;0;0;0,15;0,275;0,15;1,15;1,17;0;0,605;1;0,395;20;10,552384;9;0,1288;0,1319;0;11,0865;0,2819;0,450966;0,35;0,55;49;26,95;0;;0;1;0,2819;0,451;11,6197;2,613977;13,9;0;;;;;;;
24/02/2015;Inicial;55;16,87;-4,03;6,57;1,2;1,95;17,86;21,06;0;0;0,15;0,279167;0,15;1,15;1,18;0;0,615833;1;0,384167;20;11,086475;9;0,1215;0,1254;0;11,7227;0,2754;0,536932;0,35;0,55;49;26,95;0;;0;1;0,2754;0,5369;12,1566;3,150909;13,9;0;;;;;;;
25/02/2015;Inicial;56;16,71;-1,13;7,84;1,5;2,4;18,15;14,6;0;0;0,15;0,283333;0,15;1,2;1,25;0;0,626667;1;0,373333;20;11,722741;9;0,1129;0,1242;0;12,5209;0,2742;0,657995;0,35;0,55;49;26,95;0;;0;1;0,2742;0,658;12,8146;3,808904;13,9;0;;;;;;;
26/02/2015;Inicial;57;15,79;-0,42;7,66;1,2;2,2;18,28;20,76;0;0;0,15;0,2875;0,15;1,2;1,23;0;0,6375;1;0,3625;20;12,520942;9;0,102;0,1104;0;13,1907;0,2604;0,572804;0,35;0,55;49;26,95;0;;0;1;0,2604;0,5728;13,3874;4,381708;13,9;0;;;;;;;
27/02/2015;Inicial;58;12,42;2,44;7,86;1,8;2,05;3,09;49,03;0;0;0,15;0,291667;0,15;1,2;1,19;0;0,648333;1;0,351667;20;13,190746;9;0,0929;0,0964;0;13,7526;0,2464;0,505086;0,35;0,55;49;26,95;0;;0;1;0,2464;0,5051;13,8925;4,886794;13,9;0;;;;;;;
28/02/2015;Inicial;59;18,71;3,71;10,78;3,9;2,2;6,75;38,58;0;0;0,15;0,295833;0,15;1,2;1,25;0;0,659167;1;0,340833;20;13,752602;9;0,0852;0,0938;0;14,3579;0,2438;0,536304;0,35;0,55;49;26,95;0;;0;1;0,2438;0,5363;14,4288;5,423099;13,9;0;;;;;;;
01/03/2015;Inicial;60;14,66;6,82;10,59;4,9;2,2;6,51;51,82;0;0;0,15;0,3;0,15;1,1;1,14;7,6;0,67;1;0,33;20;7,897896;9;0,0769;0,0765;0;8,408;0,2265;0,498325;0,35;0,55;49;26,95;6,46;7,6;0;1;0,2265;0,4983;8,4671;5,921424;21,5;0;;;;;;;
02/03/2015;Inicial;61;13,54;5,74;9,46;4,6;2,2;3,39;57,46;0;0;0,15;0,304167;0,15;1,1;1,13;0;0,680833;1;0,319167;20;8,407973;9;1;0,3598;0;10,8879;0,5098;1,121516;0,35;0,55;49;26,95;0;;0;1;0,5098;1,1215;9,5886;0;21,5;0;;;;;;;
03/03/2015;Inicial;62;15,51;5,96;10,49;4,2;2,45;11,2;51,04;0;0;0,15;0,308333;0,15;1,15;1,18;0;0,691667;1;0,308333;20;10,887917;9;0,1243;0,1283;0;11,9071;0,2783;0,681747;0,35;0,55;49;26,95;0;;0;1;0,2783;0,6817;10,2704;0,681747;21,5;0;;;;;;;
04/03/2015;Inicial;63;14,64;8,25;11,19;2,9;2,1;10,21;53,15;0;0;0,15;0,3125;0,15;1,15;1,15;0;0,7025;1;0,2975;20;11,907096;9;0,1104;0,1105;0;12,6874;0,2605;0,54715;0,35;0,55;49;26,95;0;;0;1;0,2605;0,5472;10,8175;1,228897;21,5;0;;;;;;;
05/03/2015;Inicial;64;13,85;6,27;10,06;5,1;1,5;9,84;60,16;0;0;0,15;0,316667;0,15;1,2;1,23;0;0,713333;1;0,286667;20;12,687434;9;0,0997;0,1079;0;13,2521;0,2579;0,38688;0,35;0,55;49;26,95;0;;0;1;0,2579;0,3869;11,2044;1,615777;21,5;0;;;;;;;
06/03/2015;Inicial;65;11,98;4,96;8,27;5,9;2,2;16,13;44,63;0;0;0,15;0,320833;0,15;1,2;1,28;0;0,724167;1;0,275833;20;13,252132;9;0,092;0,104;0;14,0818;0,254;0,55886;0,35;0,55;49;26,95;0;;0;1;0,254;0,5589;11,7633;2,174638;21,5;0;;;;;;;
07/03/2015;Inicial;66;13,88;2,89;8,11;2,4;2,4;17,99;32,69;0;0;0,15;0,325;0,15;1,2;1,23;0;0,735;1;0,265;20;14,081837;9;0,0807;0,0874;0;14,8738;0,2374;0,569857;0,35;0,55;49;26,95;0;;0;1;0,2374;0,5699;12,3331;2,744495;21,5;0;;;;;;;
08/03/2015;Inicial;67;16,96;2,97;10,22;3,3;1,5;7,48;45,08;0;0;0,15;0,329167;0,15;1,1;1,13;6,3;0,745833;1;0,254167;20;9,518751;9;0,0699;0,0683;0;9,9217;0,2183;0,327405;0,35;0,55;49;26,95;5,355;6,3;0;1;0,2183;0,3274;7,3055;3,0719;27,8;0;;;;;;;
09/03/2015;Inicial;68;18,08;6,28;12,28;2,6;3,15;16,6;35,44;0;0;0,15;0,333333;0,15;1,1;1,13;0;0,756667;1;0,243333;20;9,921656;9;0,1374;0,135;0;11,6691;0,285;0,897702;0,35;0,55;49;26,95;0;;0;1;0,285;0,8977;8,2032;3,969602;27,8;0;;;;;;;
10/03/2015;Inicial;69;21,54;7,48;13,98;3,2;3,4;11,32;32,11;0;0;0,15;0,3375;0,15;1,15;1,2;0;0,7675;1;0,2325;20;11,66906;9;0,1136;0,1195;0;13,4163;0,2695;0,916222;0,35;0,55;49;26,95;0;;0;1;0,2695;0,9162;9,1195;4,885824;27,8;0;;;;;;;
11/03/2015;Inicial;70;19,35;5,83;12,27;5,5;2,55;13,15;40,21;0;0;0,15;0,341667;0,15;1,15;1,23;0;0,778333;1;0,221667;20;13,416253;9;0,0898;0,0972;0;14,5347;0,2472;0,630423;0,35;0,55;49;26,95;0;;0;1;0,2472;0,6304;9,7499;5,516247;27,8;0;;;;;;;
12/03/2015;Inicial;71;20,15;6,45;13,1;5,9;3,55;16,06;32,47;0;0;0,15;0,345833;0,15;1,2;1,31;0;0,789167;1;0,210833;20;14,534703;9;0,0745;0,0863;0;15,9876;0,2363;0,838822;0,35;0,55;49;26,95;0;;0;1;0,2363;0,8388;10,5887;0;27,8;0;;;;;;;
13/03/2015;Desarrollo;72;19,45;6,05;13,12;2,5;2,9;12,63;38,65;0;0;0,167273;0,35;0,15;1,2;1,22;0;0,8;1;0,2;20;15,987612;9;0,0547;0,0578;0;16,8258;0,2251;0,652737;0,35;0,55;49;26,95;0;;0;1;0,2251;0,6527;11,2414;0,652737;27,8;0;;;;;;;
14/03/2015;Desarrollo;73;18,59;6,38;12,79;3,5;2,45;8,86;41,66;0;0;0,184545;0,356481;0,15;1,2;1,24;0;0,8;1;0,2;20;16,82584;9;0,0433;0,0456;0;17,3848;0,2302;0,563927;0,35;0,55;49;26,95;0;;0;1;0,2302;0,5639;11,8054;1,216664;27,8;0;;;;;;;
15/03/2015;Desarrollo;74;15,76;7,49;11,3;4,1;2,55;13,59;46,66;0;0;0,201818;0,362963;0,15;1,1;1,14;8,4;0,8;1;0,2;20;10,244793;9;0,0357;0,0335;0;10,6719;0,2353;0,600048;0,35;0,55;49;26,95;7,14;8,4;0;1;0,2353;0,6;5,2654;1,816711;36,2;0;;;;;;;
16/03/2015;Desarrollo;75;11,09;2,83;6,58;3,3;1,8;14,05;60,46;0;0;0,219091;0,369444;0,15;1,1;1,09;0;0,8;1;0,2;20;10,67185;9;0,1272;0,1114;0;11,6743;0,3305;0,594859;0,35;0,55;49;26,95;0;;0;1;0,3305;0,5949;5,8603;2,41157;36,2;0;;;;;;;
17/03/2015;Desarrollo;76;11,56;2,59;6,58;5,2;1,65;10,48;66,49;0;0;0,236364;0,375926;0,15;1,15;1,17;0;0,8;1;0,2;20;11,674326;9;0,1135;0,1063;0;12,5512;0,3426;0,565371;0,35;0,55;49;26,95;0;;0;1;0,3426;0,5654;6,4257;2,976941;36,2;0;;;;;;;
18/03/2015;Desarrollo;77;13,09;4,16;8,35;3,5;2;15,98;48,58;0;0;0,253636;0,382407;0,15;1,15;1,17;0;0,8;1;0,2;20;12,551181;9;0,1016;0,0935;0;13,4867;0,3472;0,69437;0,35;0,55;49;26,95;0;;0;1;0,3472;0,6944;7,12;3,671311;36,2;0;;;;;;;
19/03/2015;Desarrollo;78;13,59;2,71;8,17;5,2;2;15,54;57,1;0;0;0,270909;0,388889;0,15;1,2;1,24;0;0,8;1;0,2;20;13,486668;9;0,0888;0,0864;0;14,3502;0,3573;0,714521;0,35;0,55;49;26,95;0;;0;1;0,3573;0,7145;7,8345;4,385832;36,2;0;;;;;;;
20/03/2015;Desarrollo;79;11,98;2,25;7,24;4,4;2,1;14;49,22;0;0;0,288182;0,39537;0,15;1,2;1,24;0;0,8;1;0,2;20;14,35018;9;0,077;0,0736;0;15,1226;0,3617;0,759673;0,35;0,55;49;26,95;0;;0;1;0,3617;0,7597;8,5942;5,145505;36,2;0;;;;;;;
21/03/2015;Desarrollo;80;12,3;0,35;5,82;3,5;3,4;22,05;44,87;0;0;0,305455;0,401852;0,15;1,2;1,23;0;0,8;1;0,2;20;15,122638;9;0,0665;0,0617;0;16,1715;0,3672;1,248317;0,35;0,55;49;26,95;0;;0;1;0,3672;1,2483;9,8425;6,393823;36,2;0;;;;;;;
22/03/2015;Desarrollo;81;12,18;-1,2;5,36;3,3;3,1;23,27;34,63;0;0;0,322727;0,408333;0,15;1,2;1,25;0;0,8;1;0,2;20;16,171497;9;0,0522;0,0485;0;16,923;0,3712;1,150751;0,35;0,55;49;26,95;0;;0;1;0,3712;1,1508;10,9933;0;36,2;0;;;;;;;
23/03/2015;Desarrollo;82;13,53;3,65;8,56;4,8;2,55;17,2;53,37;0;0;0,34;0,414815;0,15;1,2;1,24;0;0,8;1;0,2;20;16,922978;9;0,042;0,0379;0;17,4063;0,3779;0,963659;0,35;0,55;49;26,95;0;;0;1;0,3779;0,9637;11,9569;0,963659;36,2;0;;;;;;;
24/03/2015;Desarrollo;83;9,91;2,52;6,74;7,3;1,8;15,16;64,53;0;0;0,357273;0,421296;0,15;1,2;1,27;0;0,8;1;0,2;20;17,406271;9;0,0354;0,0324;0;17,6982;0,3897;0,701473;0,35;0,55;49;26,95;0;;0;1;0,3897;0,7015;12,6584;1,665131;36,2;0;;;;;;;
25/03/2015;Desarrollo;84;10,61;3,19;6,63;3,7;2,2;16,21;44,8;0;0;0,374545;0,427778;0,15;1,2;1,24;0;0,8;1;0,2;20;17,69818;9;0,0314;0,0271;0;17,9964;0,4017;0,883651;0,35;0,55;49;26,95;0;;0;1;0,4017;0,8837;13,5421;2,548782;36,2;0;;;;;;;
26/03/2015;Desarrollo;85;13,8;1,3;7,72;3,5;2,75;19,13;43,89;0;0;0,391818;0,434259;0,15;1,2;1,24;0;0,8;1;0,2;20;17,996434;9;0,0273;0,0231;0;18,3136;0,4149;1,140933;0,35;0,55;49;26,95;0;;0;1;0,4149;1,1409;14,683;3,689715;36,2;0;;;;;;;
27/03/2015;Desarrollo;86;13,56;0,48;7,49;2,6;2,5;23,49;52,45;0;0;0,409091;0,440741;0,15;1,2;1,2;0;0,8;1;0,2;20;18,3136;9;0,023;0,0181;0;18,54;0,4272;1,06801;0,35;0,55;49;26,95;0;;0;1;0,4272;1,068;15,751;4,757725;36,2;0;;;;;;;
28/03/2015;Desarrollo;87;15,42;0,79;8,66;2,3;2,8;23,76;47,5;0;0;0,426364;0,447222;0,15;1,2;1,2;0;0,8;1;0,2;20;18,540012;9;0,0199;0,0154;0;18,756;0,4418;1,237007;0,35;0,55;49;26,95;0;;0;1;0,4418;1,237;16,988;5,994732;36,2;0;;;;;;;
29/03/2015;Desarrollo;88;15,95;2,05;8,95;3,4;3,1;22,88;39,53;0;0;0,443636;0,453704;0,15;1,2;1,24;0;0,8;1;0,2;20;18,755956;9;0,017;0,0136;0;18,9665;0,4572;1,417373;0,35;0,55;49;26,95;0;;0;1;0,4572;1,4174;18,4054;7,412105;36,2;0;;;;;;;
30/03/2015;Desarrollo;89;11,75;4,83;8,04;4,9;2,25;17,36;49,87;0;0;0,460909;0,460185;0,15;1,2;1,26;0;0,8;1;0,2;20;18,966457;9;0,0141;0,0112;0;19,0924;0,4721;1,062227;0,35;0,55;49;26,95;0;;0;1;0,4721;1,0622;19,4676;8,474332;36,2;0;;;;;;;
31/03/2015;Desarrollo;90;11,94;2,56;7,2;4,8;2,35;20,57;56,1;0;0;0,478182;0,466667;0,15;1,2;1,24;0;0,8;1;0,2;20;19,092364;9;0,0124;0,0094;0;19,203;0,4876;1,145847;0,35;0,55;49;26,95;0;;0;1;0,4876;1,1458;20,6135;9,620179;36,2;0;;;;;;;
01/04/2015;Desarrollo;91;13,53;3,02;8,52;2,3;2,55;21,94;44,51;0;0;0,495455;0,473148;0,15;1,2;1,21;0;0,8;1;0,2;20;19,202962;9;0,0109;0,0077;0;19,3017;0,5032;1,283158;0,35;0,55;49;26,95;0;;0;1;0,5032;1,2832;21,8966;0;36,2;0;;;;;;;
02/04/2015;Desarrollo;92;14,61;2,9;8,93;2;2,65;20,59;48,06;0;0;0,512727;0,47963;0,15;1,2;1,19;0;0,8;1;0,2;20;19,301707;9;0,0095;0,0065;0;19,3875;0,5192;1,375892;0,35;0,55;49;26,95;0;;0;1;0,5192;1,3759;23,2725;1,375892;36,2;0;;;;;;;
03/04/2015;Desarrollo;93;16,22;3,73;10,23;1,5;2,75;21,92;51,99;0;0;0,53;0,486111;0,15;1,2;1,17;0;0,8;1;0,2;20;19,387529;9;0,0084;0,0054;0;19,4613;0,5354;1,47225;0,35;0,55;49;26,95;0;;0;1;0,5354;1,4723;24,7448;2,848142;36,2;0;;;;;;;
